attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
ALO,PER,False,2022,Dutch Grand Prix,15,2022-09-04,71,72,0.9861,7,6,75.371,75.403,0.46200000000135333,0.03200000000001069,289.0,0.0,277.0,269.0,316.0,299.0,306.0,307.0,289.0,8.0,17.0,-1.0,False,False,SOFT,MEDIUM,24,15,9,4,5,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,13,5,22.6,32.8,76.0,False,0.6,False,False,0.07499999999999929,-0.29299999999999926,0.25,2,True,Alpine,Red Bull Racing,False,1.5169999999998254,0.4149999999990541,3,closing,degraded,0.2727272727272727,0.8,5.0,2.0,3.0,2.5,1.0,-2.5,-1.0,-0.301884920634933,-1.4758704545454506
NOR,ALO,False,2022,Dutch Grand Prix,15,2022-09-04,71,72,0.9861,8,7,75.662,75.371,0.4149999999990541,-0.291000000000011,0.0,289.0,278.0,277.0,315.0,316.0,302.0,306.0,-289.0,1.0,-1.0,-4.0,False,False,SOFT,SOFT,17,24,-7,4,4,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,7,13,22.6,32.8,76.0,False,0.6,False,False,-0.14599999999999724,-0.1880000000000024,0.04299999999999926,2,False,McLaren,Alpine,False,0.46200000000135333,1.875,3,closing,degraded,0.2222222222222222,0.9473684210526315,5.0,5.0,0.0,0.5,2.5,-0.5,-2.5,-0.04128429089026753,-0.301884920634933
STR,OCO,False,2022,Dutch Grand Prix,15,2022-09-04,71,72,0.9861,10,9,75.884,75.395,0.5680000000011205,-0.4890000000000043,286.0,281.0,279.0,268.0,299.0,299.0,316.0,0.0,5.0,11.0,0.0,316.0,False,False,SOFT,SOFT,18,18,0,5,4,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,10,12,22.6,32.8,76.0,False,0.6,False,False,0.10099999999999909,-0.4190000000000005,-0.17100000000000293,0,False,Aston Martin,Alpine,False,1.875,2.625,2,closing,degraded,0.0,0.8571428571428571,8.0,5.0,3.0,2.5,1.5,-5.5,2.5,-0.7736990344214405,0.301884920634933
ZHO,MAG,False,2022,Dutch Grand Prix,15,2022-09-04,71,72,0.9861,16,15,76.829,76.726,0.29800000000068394,-0.10299999999999443,282.0,0.0,275.0,261.0,313.0,295.0,305.0,304.0,282.0,14.0,18.0,1.0,False,False,SOFT,SOFT,19,27,-8,5,5,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,14,18,22.6,32.8,76.0,False,0.6,False,False,-0.33200000000000074,0.277000000000001,-0.047999999999998266,1,False,Alfa Romeo,Haas F1 Team,False,3.3589999999985594,1.0609999999996944,2,closing,degraded,0.125,1.0,8.0,8.0,0.0,-1.0,-5.5,-3.5,3.0,-0.17528690476190434,3.4088541666666643
ALO,PER,False,2022,Dutch Grand Prix,15,2022-09-04,72,72,1.0,7,6,75.505,75.349,0.43000000000029104,-0.1559999999999917,288.0,289.0,278.0,268.0,316.0,301.0,299.0,306.0,-1.0,10.0,15.0,-7.0,False,False,SOFT,MEDIUM,25,16,9,4,5,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,13,5,22.7,33.6,75.0,False,1.1,False,False,-0.08599999999999852,-0.2680000000000007,0.19799999999999685,2,True,Alpine,Red Bull Racing,False,1.738999999999578,0.706000000000131,3,closing,degraded,0.2727272727272727,0.8,5.0,2.0,3.0,2.5,1.0,-2.5,-1.0,-0.301884920634933,-1.4758704545454506
NOR,ALO,False,2022,Dutch Grand Prix,15,2022-09-04,72,72,1.0,8,7,75.351,75.505,0.706000000000131,0.15399999999999636,0.0,288.0,281.0,278.0,316.0,316.0,314.0,299.0,-288.0,3.0,0.0,15.0,False,False,SOFT,SOFT,18,25,-7,4,4,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,7,13,22.7,33.6,75.0,False,1.1,False,False,0.1559999999999988,-0.129999999999999,0.1280000000000001,0,False,McLaren,Alpine,False,0.43000000000029104,1.6080000000001746,3,closing,degraded,0.2222222222222222,0.9473684210526315,5.0,5.0,0.0,0.5,2.5,-0.5,-2.5,-0.04128429089026753,-0.301884920634933
ZHO,MAG,False,2022,Dutch Grand Prix,15,2022-09-04,72,72,1.0,16,15,76.875,76.825,0.40099999999983993,-0.04999999999999716,285.0,279.0,276.0,260.0,312.0,295.0,311.0,292.0,6.0,16.0,17.0,19.0,False,False,SOFT,SOFT,20,28,-8,5,5,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,14,18,22.7,33.6,75.0,False,1.1,False,False,-0.021999999999998465,0.05600000000000094,-0.08399999999999963,1,False,Alfa Romeo,Haas F1 Team,False,3.470999999999549,0.9989999999997963,3,closing,degraded,0.125,1.0,8.0,8.0,0.0,-1.0,-5.5,-3.5,3.0,-0.17528690476190434,3.4088541666666643
RIC,ZHO,False,2022,Dutch Grand Prix,15,2022-09-04,72,72,1.0,17,16,76.32,76.875,0.9989999999997963,0.5550000000000068,0.0,285.0,281.0,276.0,317.0,312.0,296.0,311.0,-285.0,5.0,5.0,-15.0,False,False,SOFT,SOFT,17,20,-3,6,5,False,False,False,ZANDVOORT,1,mixed,False,0,medium-speed,17,14,22.7,33.6,75.0,False,1.1,False,False,0.2560000000000002,0.10600000000000165,0.1930000000000014,0,False,McLaren,Alfa Romeo,False,0.40099999999983993,99.0,3,closing,degraded,0.08,1.0,5.0,8.0,-3.0,0.5,-1.0,0.5,-3.5,0.04128429089026753,-0.17528690476190434
PER,VER,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,2,1,93.251,92.198,0.0,-1.0530000000000115,286.0,283.0,280.0,286.0,210.0,210.0,297.0,301.0,3.0,-6.0,0.0,-4.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,2,1,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.32100000000000506,-0.3819999999999979,-1,False,Red Bull Racing,Red Bull Racing,True,99.0,0.0,20,opening,fresh,0.08695652173913043,1.0,2.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,0.0,-2.0,2.0,-1.6665136363636321,1.6665136363636321
LEC,PER,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,3,2,94.192,93.251,0.0,-0.9409999999999883,289.0,286.0,289.0,280.0,212.0,210.0,308.0,297.0,3.0,9.0,2.0,11.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,3,2,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.5529999999999973,-0.15099999999999625,-1,False,Ferrari,Red Bull Racing,False,0.0,0.0,20,opening,fresh,0.125,0.8,2.0,2.3333333333333335,-0.3333333333333335,-0.3333333333333333,0.6666666666666666,2.0,-2.0,0.8924664224664364,-1.6665136363636321
HAM,LEC,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,4,3,94.864,94.192,0.0,-0.6720000000000113,282.0,289.0,286.0,289.0,211.0,212.0,309.0,308.0,-7.0,-3.0,-1.0,1.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,5,3,28.7,34.8,61.0,False,3.2,False,False,0.0,0.21000000000000085,-0.40800000000000125,1,False,Mercedes,Ferrari,False,0.0,0.0,20,opening,fresh,0.21428571428571427,0.9375,1.6666666666666667,2.0,-0.33333333333333326,-4.0,-0.3333333333333333,-0.6666666666666666,2.0,1.3416082915622194,0.8924664224664364
SAI,HAM,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,5,4,95.436,94.864,0.0,-0.5720000000000027,288.0,282.0,288.0,286.0,211.0,211.0,313.0,309.0,6.0,2.0,0.0,4.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,4,5,28.7,34.8,61.0,False,3.2,False,True,0.0,-0.14399999999999835,-0.1559999999999988,-1,False,Ferrari,Mercedes,False,0.0,0.0,20,opening,fresh,0.2727272727272727,0.8947368421052632,2.0,1.6666666666666667,0.33333333333333326,-0.6666666666666666,-4.0,-2.0,-0.6666666666666666,-0.8924664224664364,1.3416082915622194
NOR,SAI,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,6,5,95.908,95.436,0.0,-0.4719999999999942,284.0,288.0,275.0,288.0,211.0,211.0,300.0,313.0,-4.0,-13.0,0.0,-13.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,7,4,28.7,34.8,61.0,False,3.2,False,False,0.0,0.12599999999999767,-0.21400000000000574,1,False,McLaren,Ferrari,False,0.0,0.0,20,opening,fresh,0.08333333333333333,0.9354838709677419,5.333333333333333,2.0,3.333333333333333,0.6666666666666666,-0.6666666666666666,3.0,-2.0,0.17109089602025543,-0.8924664224664364
RUS,NOR,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,7,6,96.506,95.908,0.0,-0.597999999999999,283.0,284.0,297.0,275.0,211.0,211.0,305.0,300.0,-1.0,22.0,0.0,5.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,6,7,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.5429999999999993,0.2540000000000049,2,False,Mercedes,McLaren,False,0.0,0.0,20,opening,fresh,0.25,0.9142857142857143,1.6666666666666667,5.333333333333333,-3.666666666666666,0.0,0.6666666666666666,0.6666666666666666,3.0,-1.3416082915622194,0.17109089602025543
OCO,RUS,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,8,7,96.964,96.506,0.0,-0.4579999999999984,280.0,283.0,307.0,297.0,211.0,211.0,311.0,305.0,-3.0,10.0,0.0,6.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,8,6,28.7,34.8,61.0,False,3.2,False,False,0.0,0.5649999999999977,-0.4680000000000035,1,False,Alpine,Mercedes,False,0.0,0.0,20,opening,fresh,0.04,0.9666666666666667,6.0,1.6666666666666667,4.333333333333333,2.0,0.0,2.0,0.6666666666666666,-0.0343440879977616,-1.3416082915622194
VET,OCO,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,9,8,97.455,96.964,0.0,-0.49099999999999966,280.0,280.0,299.0,307.0,212.0,211.0,299.0,311.0,0.0,-8.0,1.0,-12.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,9,8,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.931999999999995,0.20600000000000307,2,False,Aston Martin,Alpine,False,0.0,0.0,20,opening,fresh,0.05263157894736842,0.9090909090909091,7.666666666666667,6.0,1.666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,0.5328614933309078,-0.0343440879977616
ALO,VET,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,10,9,98.193,97.455,0.0,-0.7379999999999995,284.0,280.0,274.0,299.0,211.0,212.0,277.0,299.0,4.0,-25.0,-1.0,-22.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,10,9,28.7,34.8,61.0,False,3.2,False,False,0.0,0.20899999999999608,-0.5330000000000013,1,False,Alpine,Aston Martin,False,0.0,0.0,20,opening,fresh,0.14285714285714285,0.9375,6.0,7.666666666666667,-1.666666666666667,1.6666666666666667,1.6666666666666667,-2.0,0.6666666666666666,0.0343440879977616,0.5328614933309078
TSU,ALO,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,11,10,98.738,98.193,0.0,-0.5450000000000017,283.0,284.0,290.0,274.0,210.0,211.0,285.0,277.0,-1.0,16.0,-1.0,8.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,11,10,28.7,34.8,61.0,False,3.2,False,False,0.0,0.05100000000000193,-0.3719999999999999,1,False,AlphaTauri,Alpine,False,0.0,0.0,20,opening,fresh,0.14285714285714285,0.975,4.666666666666667,6.0,-1.333333333333333,-0.3333333333333333,1.6666666666666667,0.3333333333333333,-2.0,-0.2741923727238789,0.0343440879977616
STR,TSU,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,12,11,99.172,98.738,0.0,-0.4339999999999975,284.0,283.0,300.0,290.0,209.0,210.0,299.0,285.0,1.0,10.0,-1.0,14.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,14,11,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.3719999999999999,0.6659999999999968,2,False,Aston Martin,AlphaTauri,False,0.0,0.0,20,opening,fresh,0.0,1.0,7.666666666666667,4.666666666666667,3.0,2.3333333333333335,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,-0.5328614933309078,-0.2741923727238789
MSC,STR,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,13,12,99.723,99.172,0.0,-0.5510000000000019,281.0,284.0,295.0,300.0,208.0,209.0,299.0,299.0,-3.0,-5.0,-1.0,0.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,12,14,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.25800000000000267,-0.5820000000000007,-1,False,Haas F1 Team,Aston Martin,False,0.0,0.0,20,opening,fresh,0.08571428571428572,0.875,7.0,7.666666666666667,-0.666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,-0.6666666666666666,-2.3412153342366744,-0.5328614933309078
RIC,MSC,True,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,14,13,100.193,99.723,0.0,-0.46999999999999886,279.0,281.0,287.0,295.0,210.0,208.0,296.0,299.0,-2.0,-8.0,2.0,-3.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,13,12,28.7,34.8,61.0,False,3.2,True,True,0.0,-0.2639999999999958,0.011000000000002785,2,False,McLaren,Haas F1 Team,False,0.0,0.0,20,opening,fresh,0.0392156862745098,0.8846153846153846,5.333333333333333,7.0,-1.666666666666667,0.3333333333333333,0.6666666666666666,-3.0,1.3333333333333333,-0.17109089602025543,-2.3412153342366744
ZHO,RIC,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,15,14,100.564,100.193,0.0,-0.3709999999999951,280.0,279.0,305.0,287.0,209.0,210.0,298.0,296.0,1.0,18.0,-1.0,2.0,False,False,MEDIUM,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,15,13,28.7,34.8,61.0,False,3.2,False,False,0.0,0.11399999999999721,0.12899999999999778,2,False,Alfa Romeo,McLaren,False,0.0,0.0,20,opening,fresh,0.07692307692307693,0.7894736842105263,8.666666666666666,5.333333333333333,3.333333333333333,-0.6666666666666666,0.3333333333333333,-1.6666666666666667,-3.0,0.6922360206070692,-0.17109089602025543
MAG,ZHO,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,16,15,101.2,100.564,0.0,-0.6360000000000099,280.0,280.0,292.0,305.0,209.0,209.0,273.0,298.0,0.0,-13.0,0.0,-25.0,False,False,HARD,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,16,15,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.43200000000000216,-0.3960000000000008,-1,True,Haas F1 Team,Alfa Romeo,False,0.0,0.0,20,opening,fresh,0.2,1.0,7.0,8.666666666666666,-1.666666666666666,-2.6666666666666665,-0.6666666666666666,-1.3333333333333333,-1.6666666666666667,2.3412153342366744,0.6922360206070692
ALB,MAG,True,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,17,16,101.738,101.2,0.0,-0.5379999999999967,291.0,280.0,298.0,292.0,212.0,209.0,270.0,273.0,11.0,6.0,3.0,-3.0,False,False,MEDIUM,HARD,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,19,16,28.7,34.8,61.0,False,3.2,True,True,0.0,0.7920000000000016,-0.5689999999999955,1,True,Williams,Haas F1 Team,False,0.0,0.0,20,opening,fresh,0.038461538461538464,0.9523809523809523,9.666666666666666,7.0,2.666666666666666,1.0,-2.6666666666666665,2.3333333333333335,-1.3333333333333333,3.014121571021576,2.3412153342366744
GAS,ALB,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,18,17,102.05,101.738,0.0,-0.3119999999999976,281.0,291.0,300.0,298.0,211.0,212.0,289.0,270.0,-10.0,2.0,-1.0,19.0,False,False,SOFT,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,17,19,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.4269999999999996,-0.20000000000000284,-1,True,AlphaTauri,Williams,False,0.0,0.0,20,opening,fresh,0.023809523809523808,0.8387096774193549,4.666666666666667,9.666666666666666,-4.999999999999999,0.3333333333333333,1.0,-0.3333333333333333,2.3333333333333335,0.2741923727238789,3.014121571021576
LAT,GAS,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,19,18,102.508,102.05,0.0,-0.4579999999999984,286.0,281.0,270.0,300.0,211.0,211.0,287.0,289.0,5.0,-30.0,0.0,-2.0,False,False,MEDIUM,SOFT,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,20,17,28.7,34.8,61.0,False,3.2,False,False,0.0,0.36299999999999955,-0.20400000000000063,1,True,Williams,AlphaTauri,False,0.0,0.0,20,opening,fresh,0.07692307692307693,0.875,9.666666666666666,4.666666666666667,4.999999999999999,0.3333333333333333,0.3333333333333333,-2.3333333333333335,-0.3333333333333333,-3.014121571021576,0.2741923727238789
BOT,LAT,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,1,58,0.0172,20,19,102.988,102.508,0.0,-0.480000000000004,278.0,286.0,274.0,270.0,211.0,211.0,287.0,287.0,-8.0,4.0,0.0,0.0,False,False,HARD,MEDIUM,1,1,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,18,20,28.7,34.8,61.0,False,3.2,False,False,0.0,-0.5799999999999983,-0.31400000000000006,-1,True,Alfa Romeo,Williams,False,0.0,99.0,20,opening,fresh,0.08695652173913043,0.75,8.666666666666666,9.666666666666666,-1.0,-1.3333333333333333,0.3333333333333333,1.6666666666666667,-2.3333333333333335,-0.6922360206070692,-3.014121571021576
LEC,PER,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,3,2,90.996,90.579,0.9409999999998035,-0.4170000000000016,275.0,281.0,288.0,281.0,210.0,208.0,290.0,297.0,-6.0,7.0,2.0,-7.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,3,2,28.7,34.7,62.0,False,3.5,False,False,-0.04100000000000037,-0.3120000000000047,-0.06400000000000006,-1,False,Ferrari,Red Bull Racing,False,1.0530000000003383,0.6720000000000255,11,opening,fresh,0.125,0.8,2.0,2.3333333333333335,-0.3333333333333335,-0.3333333333333333,0.6666666666666666,2.0,-2.0,0.8924664224664364,-1.6665136363636321
HAM,LEC,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,4,3,91.094,90.996,0.6720000000000255,-0.09799999999999898,272.0,275.0,287.0,288.0,210.0,210.0,292.0,290.0,-3.0,-1.0,0.0,2.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,5,3,28.7,34.7,62.0,False,3.5,False,False,-0.0010000000000012221,-0.012999999999998124,-0.08399999999999608,-1,False,Mercedes,Ferrari,False,0.9409999999998035,0.5720000000001164,11,opening,fresh,0.21428571428571427,0.9375,1.6666666666666667,2.0,-0.33333333333333326,-4.0,-0.3333333333333333,-0.6666666666666666,2.0,1.3416082915622194,0.8924664224664364
SAI,HAM,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,5,4,91.332,91.094,0.5720000000001164,-0.23799999999999955,279.0,272.0,289.0,287.0,209.0,210.0,297.0,292.0,7.0,2.0,-1.0,5.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,4,5,28.7,34.7,62.0,False,3.5,True,True,-0.14299999999999713,0.10800000000000409,-0.20300000000000296,1,False,Ferrari,Mercedes,False,0.6720000000000255,0.4719999999997526,11,opening,fresh,0.2727272727272727,0.8947368421052632,2.0,1.6666666666666667,0.33333333333333326,-0.6666666666666666,-4.0,-2.0,-0.6666666666666666,-0.8924664224664364,1.3416082915622194
NOR,SAI,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,6,5,91.693,91.332,0.4719999999997526,-0.3610000000000042,277.0,279.0,286.0,289.0,209.0,209.0,290.0,297.0,-2.0,-3.0,0.0,-7.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,7,4,28.7,34.7,62.0,False,3.5,False,False,0.07199999999999918,-0.3860000000000028,-0.046999999999997044,0,False,McLaren,Ferrari,False,0.5720000000001164,0.5979999999999563,11,opening,fresh,0.08333333333333333,0.9354838709677419,5.333333333333333,2.0,3.333333333333333,0.6666666666666666,-0.6666666666666666,3.0,-2.0,0.17109089602025543,-0.8924664224664364
RUS,NOR,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,7,6,91.786,91.693,0.5979999999999563,-0.09300000000000352,277.0,277.0,269.0,286.0,210.0,209.0,284.0,290.0,0.0,-17.0,1.0,-6.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,6,7,28.7,34.7,62.0,False,3.5,False,True,0.08099999999999952,-0.06700000000000017,-0.10699999999999932,0,False,Mercedes,McLaren,False,0.4719999999997526,0.4580000000000837,11,opening,fresh,0.25,0.9142857142857143,1.6666666666666667,5.333333333333333,-3.666666666666666,0.0,0.6666666666666666,0.6666666666666666,3.0,-1.3416082915622194,0.17109089602025543
OCO,RUS,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,8,7,92.136,91.786,0.4580000000000837,-0.3499999999999943,281.0,277.0,293.0,269.0,211.0,210.0,298.0,284.0,4.0,24.0,1.0,14.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,8,6,28.7,34.7,62.0,False,3.5,False,False,-0.14199999999999946,0.012000000000000455,-0.21999999999999886,1,False,Alpine,Mercedes,False,0.5979999999999563,0.49099999999998545,11,opening,fresh,0.04,0.9666666666666667,6.0,1.6666666666666667,4.333333333333333,2.0,0.0,2.0,0.6666666666666666,-0.0343440879977616,-1.3416082915622194
VET,OCO,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,9,8,92.324,92.136,0.49099999999998545,-0.1880000000000024,271.0,281.0,294.0,293.0,209.0,211.0,302.0,298.0,-10.0,1.0,-2.0,4.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,9,8,28.7,34.7,62.0,False,3.5,False,False,-0.018000000000000682,0.04800000000000182,-0.21800000000000352,1,False,Aston Martin,Alpine,False,0.4580000000000837,0.7380000000002838,11,opening,fresh,0.05263157894736842,0.9090909090909091,7.666666666666667,6.0,1.666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,0.5328614933309078,-0.0343440879977616
ALO,VET,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,10,9,92.329,92.324,0.7380000000002838,-0.0049999999999954525,279.0,271.0,292.0,294.0,211.0,209.0,294.0,302.0,8.0,-2.0,2.0,-8.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,10,9,28.7,34.7,62.0,False,3.5,False,False,0.12900000000000134,-0.27200000000000557,0.13799999999999812,2,False,Alpine,Aston Martin,False,0.49099999999998545,0.544999999999618,11,opening,fresh,0.14285714285714285,0.9375,6.0,7.666666666666667,-1.666666666666667,1.6666666666666667,1.6666666666666667,-2.0,0.6666666666666666,0.0343440879977616,0.5328614933309078
TSU,ALO,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,11,10,92.551,92.329,0.544999999999618,-0.2220000000000084,277.0,279.0,296.0,292.0,208.0,211.0,299.0,294.0,-2.0,4.0,-3.0,5.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,11,10,28.7,34.7,62.0,False,3.5,False,False,-0.28100000000000236,0.3090000000000046,-0.25,1,False,AlphaTauri,Alpine,False,0.7380000000002838,0.43400000000019645,11,opening,fresh,0.14285714285714285,0.975,4.666666666666667,6.0,-1.333333333333333,-0.3333333333333333,1.6666666666666667,0.3333333333333333,-2.0,-0.2741923727238789,0.0343440879977616
STR,TSU,False,2022,Abu Dhabi Grand Prix,22,2022-11-20,2,58,0.0345,12,11,92.649,92.551,0.43400000000019645,-0.09799999999999898,269.0,277.0,294.0,296.0,207.0,208.0,296.0,299.0,-8.0,-2.0,-1.0,-3.0,False,False,MEDIUM,MEDIUM,2,2,0,1,1,True,True,False,YAS ISLAND,1,mixed,False,0,medium-speed,14,11,28.7,34.7,62.0,False,3.5,False,False,-0.12299999999999756,-0.14300000000000068,0.16799999999999926,2,False,Aston Martin,AlphaTauri,False,0.544999999999618,1.0210000000001855,11,opening,fresh,0.0,1.0,7.666666666666667,4.666666666666667,3.0,2.3333333333333335,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,-0.5328614933309078,-0.2741923727238789
