attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
OCO,HAM,False,2025,Hungarian Grand Prix,14,2025-08-03,2,70,0.0286,15,14,85.082,84.895,0.4079999999999018,-0.1869999999999976,277.0,271.0,234.0,235.0,252.0,251.0,292.0,289.0,6.0,-1.0,1.0,3.0,False,False,MEDIUM,HARD,2,2,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,17,12,21.7,31.9,58.0,False,2.5,False,False,-0.125,0.027999999999998693,-0.08999999999999986,1,True,Haas F1 Team,Ferrari,False,0.5729999999998654,0.6039999999998145,11,opening,fresh,0.1038961038961039,0.96,6.0,6.333333333333333,-0.33333333333333304,0.8,0.4,-0.4,-2.2,0.46001593193842893,0.4293578647970264
ALB,OCO,False,2025,Hungarian Grand Prix,14,2025-08-03,2,70,0.0286,16,15,84.862,85.082,0.6039999999998145,0.21999999999999886,272.0,277.0,236.0,234.0,250.0,252.0,287.0,292.0,-5.0,2.0,-2.0,-5.0,False,False,SOFT,MEDIUM,2,2,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,19,17,21.7,31.9,58.0,False,2.5,False,False,0.31099999999999994,-0.1559999999999988,0.06500000000000128,0,True,Williams,Haas F1 Team,False,0.4079999999999018,0.3040000000000873,11,opening,fresh,0.05263157894736842,0.9142857142857143,6.333333333333333,6.0,0.33333333333333304,-1.2,0.8,3.0,-0.4,-0.5888834155028292,0.46001593193842893
HUL,ALB,False,2025,Hungarian Grand Prix,14,2025-08-03,2,70,0.0286,17,16,84.953,84.862,0.3040000000000873,-0.09100000000000819,263.0,272.0,235.0,236.0,253.0,250.0,293.0,287.0,-9.0,-1.0,3.0,6.0,False,False,SOFT,SOFT,2,2,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,18,19,21.7,31.9,58.0,False,2.5,False,False,0.08599999999999852,-0.07400000000000162,-0.10300000000000153,0,False,Kick Sauber,Williams,False,0.6039999999998145,0.6820000000002437,11,opening,fresh,0.08695652173913043,0.9375,6.0,6.333333333333333,-0.33333333333333304,-0.2,-1.2,2.2,3.0,0.26468523751951806,-0.5888834155028292
COL,HUL,False,2025,Hungarian Grand Prix,14,2025-08-03,2,70,0.0286,18,17,84.888,84.953,0.6820000000002437,0.06499999999999773,269.0,263.0,238.0,235.0,250.0,253.0,287.0,293.0,6.0,3.0,-3.0,-6.0,False,False,MEDIUM,SOFT,2,2,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,14,18,21.7,31.9,58.0,False,2.5,False,True,-0.44200000000000017,0.48400000000000176,0.022999999999999687,1,True,Alpine,Kick Sauber,False,0.3040000000000873,0.22399999999970532,11,opening,fresh,0.1951219512195122,0.9058823529411765,4.333333333333333,6.0,-1.666666666666667,1.0,-0.2,-6.666666666666667,2.2,-0.05814473280342251,0.26468523751951806
GAS,COL,False,2025,Hungarian Grand Prix,14,2025-08-03,2,70,0.0286,19,18,85.33,84.888,0.22399999999970532,-0.44199999999999307,276.0,269.0,231.0,238.0,250.0,250.0,292.0,287.0,7.0,-7.0,0.0,5.0,False,False,HARD,MEDIUM,2,2,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,16,14,21.7,31.9,58.0,False,2.5,False,True,-0.5039999999999978,-0.02400000000000091,0.08600000000000207,2,True,Alpine,Alpine,True,0.6820000000002437,0.5270000000000437,11,opening,fresh,0.039473684210526314,0.9166666666666666,4.333333333333333,4.333333333333333,0.0,0.0,1.0,4.6,-6.666666666666667,0.3223585636380051,-0.05814473280342251
TSU,GAS,False,2025,Hungarian Grand Prix,14,2025-08-03,2,70,0.0286,20,19,85.564,85.33,0.5270000000000437,-0.23399999999999466,241.0,276.0,235.0,231.0,250.0,250.0,290.0,292.0,-35.0,4.0,0.0,-2.0,False,False,MEDIUM,HARD,2,2,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,20,16,21.7,31.9,58.0,False,2.5,False,False,0.26200000000000045,-0.375,-0.12100000000000222,0,True,Red Bull Racing,Alpine,False,0.22399999999970532,99.0,11,opening,fresh,0.0410958904109589,0.896551724137931,4.0,4.333333333333333,-0.33333333333333304,0.4,0.0,-5.6,4.6,-0.3077629465228654,0.3223585636380051
ALO,NOR,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,5,4,84.72,83.223,0.13200000000006185,-1.4969999999999999,261.0,270.0,233.0,238.0,244.0,246.0,0.0,299.0,-9.0,-5.0,-2.0,-299.0,False,False,MEDIUM,MEDIUM,4,3,1,1,1,False,True,False,BUDAPEST,1,mixed,False,0,medium-speed,5,3,21.8,32.3,57.0,False,2.9,False,False,-0.945999999999998,-0.8409999999999975,0.28999999999999915,2,False,Aston Martin,McLaren,False,1.7600000000002183,0.7640000000001237,3,opening,fresh,0.033707865168539325,0.9574468085106383,8.666666666666666,1.3333333333333333,7.333333333333333,0.6,0.0,7.5,0.0,1.1628850029753472,-1.1952182017878954
BOR,ALO,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,6,5,84.574,84.72,0.7640000000001237,0.1460000000000008,273.0,261.0,236.0,233.0,250.0,244.0,302.0,0.0,12.0,3.0,6.0,302.0,False,False,MEDIUM,MEDIUM,3,4,-1,1,1,True,False,False,BUDAPEST,1,mixed,False,0,medium-speed,7,5,21.8,32.3,57.0,False,2.9,False,False,0.5259999999999998,-0.13600000000000279,-0.24399999999999977,0,False,Kick Sauber,Aston Martin,False,0.13200000000006185,1.5229999999996835,3,opening,fresh,0.06349206349206349,0.9325842696629213,6.0,8.666666666666666,-2.666666666666666,-1.3333333333333333,0.6,0.0,7.5,-0.5171921472304462,1.1628850029753472
STR,VER,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,8,7,85.322,83.81,0.8339999999998327,-1.5120000000000005,260.0,278.0,234.0,238.0,250.0,248.0,309.0,304.0,-18.0,-4.0,2.0,5.0,False,False,MEDIUM,MEDIUM,4,3,1,1,1,False,True,False,BUDAPEST,1,mixed,False,0,medium-speed,6,8,21.8,32.3,57.0,False,2.9,False,False,-0.4499999999999993,-1.0720000000000027,0.010000000000001563,2,False,Aston Martin,Red Bull Racing,False,1.5229999999996835,1.6610000000000582,2,opening,fresh,0.0625,0.8780487804878049,8.666666666666666,4.0,4.666666666666666,0.25,0.2,-7.5,8.8,-1.1628850029753472,-0.3027714952865296
BEA,LAW,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,10,9,84.239,84.281,0.5909999999998945,0.04200000000000159,276.0,0.0,234.0,235.0,251.0,249.0,308.0,302.0,276.0,-1.0,2.0,6.0,False,False,MEDIUM,MEDIUM,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,11,9,21.8,32.3,57.0,False,2.9,False,False,-0.03599999999999781,0.20800000000000196,-0.129999999999999,1,False,Haas F1 Team,Racing Bulls,False,1.6610000000000582,0.79300000000012,12,opening,fresh,0.0975609756097561,0.9833333333333333,6.0,6.666666666666667,-0.666666666666667,1.3333333333333333,-0.3333333333333333,1.3333333333333333,-5.0,-0.7854445727112326,1.0487807038597623
HAD,BEA,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,11,10,84.016,84.239,0.79300000000012,0.22299999999999898,274.0,276.0,236.0,234.0,250.0,251.0,303.0,308.0,-2.0,2.0,-1.0,-5.0,False,False,MEDIUM,MEDIUM,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,10,11,21.8,32.3,57.0,False,2.9,False,False,0.03999999999999915,0.1509999999999998,0.03200000000000003,1,False,Racing Bulls,Haas F1 Team,False,0.5909999999998945,0.47299999999995634,12,opening,fresh,0.1,0.9215686274509803,6.666666666666667,6.0,0.666666666666667,-1.3333333333333333,1.3333333333333333,5.0,1.3333333333333333,-1.0487807038597623,-0.7854445727112326
SAI,HAD,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,12,11,84.173,84.016,0.47299999999995634,-0.15699999999999648,269.0,274.0,233.0,236.0,251.0,250.0,307.0,303.0,-5.0,-3.0,1.0,4.0,False,False,SOFT,MEDIUM,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,13,10,21.8,32.3,57.0,False,2.9,False,False,-0.12199999999999989,-0.09799999999999898,0.06299999999999883,2,True,Williams,Racing Bulls,False,0.79300000000012,0.54300000000012,12,opening,fresh,0.07058823529411765,0.9210526315789473,6.333333333333333,6.666666666666667,-0.3333333333333339,0.0,-1.3333333333333333,-1.4,5.0,0.18445666044628695,-1.0487807038597623
ANT,SAI,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,13,12,84.172,84.173,0.54300000000012,0.0010000000000047748,273.0,269.0,235.0,233.0,250.0,251.0,307.0,307.0,4.0,2.0,-1.0,0.0,False,False,MEDIUM,SOFT,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,15,13,21.8,32.3,57.0,False,2.9,False,False,0.12199999999999989,-0.1509999999999998,0.030000000000001137,0,True,Mercedes,Williams,False,0.47299999999995634,0.4169999999999163,12,opening,fresh,0.1,0.8656716417910447,5.333333333333333,6.333333333333333,-1.0,-1.0,0.0,-1.6666666666666667,-1.4,1.1405692935219964,0.18445666044628695
HAM,ANT,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,14,13,84.337,84.172,0.4169999999999163,-0.16500000000000625,265.0,273.0,235.0,235.0,250.0,250.0,307.0,307.0,-8.0,0.0,0.0,0.0,False,False,HARD,MEDIUM,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,12,15,21.8,32.3,57.0,False,2.9,False,False,0.125,-0.08000000000000185,-0.21000000000000085,0,True,Ferrari,Mercedes,False,0.54300000000012,0.5949999999997999,12,opening,fresh,0.15384615384615385,0.96875,6.333333333333333,5.333333333333333,1.0,0.4,-1.0,-2.2,-1.6666666666666667,0.4293578647970264,1.1405692935219964
OCO,HAM,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,15,14,84.209,84.337,0.5949999999997999,0.1280000000000001,276.0,265.0,235.0,235.0,251.0,250.0,307.0,307.0,11.0,0.0,1.0,0.0,False,False,MEDIUM,HARD,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,17,12,21.8,32.3,57.0,False,2.9,False,False,-0.09199999999999875,0.21199999999999974,0.007999999999999119,1,True,Haas F1 Team,Ferrari,False,0.4169999999999163,0.38400000000001455,12,opening,fresh,0.1038961038961039,0.96,6.0,6.333333333333333,-0.33333333333333304,0.8,0.4,-0.4,-2.2,0.46001593193842893,0.4293578647970264
ALB,OCO,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,16,15,84.259,84.209,0.38400000000001455,-0.04999999999999716,0.0,276.0,237.0,235.0,250.0,251.0,307.0,307.0,-276.0,2.0,-1.0,0.0,False,False,SOFT,MEDIUM,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,19,17,21.8,32.3,57.0,False,2.9,False,False,-0.027000000000001023,-0.08500000000000085,0.062000000000001165,2,True,Williams,Haas F1 Team,False,0.5949999999997999,0.3949999999999818,12,opening,fresh,0.05263157894736842,0.9142857142857143,6.333333333333333,6.0,0.33333333333333304,-1.2,0.8,3.0,-0.4,-0.5888834155028292,0.46001593193842893
HUL,ALB,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,17,16,84.122,84.259,0.3949999999999818,0.13700000000000045,277.0,0.0,236.0,237.0,253.0,250.0,310.0,307.0,277.0,-1.0,3.0,3.0,False,False,SOFT,SOFT,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,18,19,21.8,32.3,57.0,False,2.9,False,False,0.004999999999999005,0.03200000000000003,0.09999999999999787,2,False,Kick Sauber,Williams,False,0.38400000000001455,0.6170000000001892,12,opening,fresh,0.08695652173913043,0.9375,6.0,6.333333333333333,-0.33333333333333304,-0.2,-1.2,2.2,3.0,0.26468523751951806,-0.5888834155028292
COL,HUL,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,18,17,84.251,84.122,0.6170000000001892,-0.1290000000000049,264.0,277.0,235.0,236.0,250.0,253.0,305.0,310.0,-13.0,-1.0,-3.0,-5.0,False,False,MEDIUM,SOFT,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,14,18,21.8,32.3,57.0,False,2.9,True,True,-0.30799999999999983,0.27800000000000225,-0.0990000000000002,1,True,Alpine,Kick Sauber,False,0.3949999999999818,0.6660000000001673,12,opening,fresh,0.1951219512195122,0.9058823529411765,4.333333333333333,6.0,-1.666666666666667,1.0,-0.2,-6.666666666666667,2.2,-0.05814473280342251,0.26468523751951806
GAS,COL,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,19,18,84.28,84.251,0.6660000000001673,-0.028999999999996362,277.0,264.0,235.0,235.0,247.0,250.0,304.0,305.0,13.0,0.0,-3.0,-1.0,False,False,HARD,MEDIUM,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,16,14,21.8,32.3,57.0,False,2.9,True,True,0.045999999999999375,0.038000000000000256,-0.11299999999999955,0,True,Alpine,Alpine,True,0.6170000000001892,0.7609999999999673,12,opening,fresh,0.039473684210526314,0.9166666666666666,4.333333333333333,4.333333333333333,0.0,0.0,1.0,4.6,-6.666666666666667,0.3223585636380051,-0.05814473280342251
TSU,GAS,False,2025,Hungarian Grand Prix,14,2025-08-03,3,70,0.0429,20,19,84.023,84.28,0.7609999999999673,0.257000000000005,275.0,277.0,237.0,235.0,252.0,247.0,306.0,304.0,-2.0,2.0,5.0,2.0,False,False,MEDIUM,HARD,3,3,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,20,16,21.8,32.3,57.0,False,2.9,False,False,-0.21999999999999886,0.0779999999999994,0.3990000000000009,2,True,Red Bull Racing,Alpine,False,0.6660000000001673,99.0,12,opening,fresh,0.0410958904109589,0.896551724137931,4.0,4.333333333333333,-0.33333333333333304,0.4,0.0,-5.6,4.6,-0.3077629465228654,0.3223585636380051
BOR,ALO,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,6,5,83.735,83.815,0.6180000000003929,0.0799999999999983,274.0,268.0,237.0,233.0,250.0,246.0,300.0,285.0,6.0,4.0,4.0,15.0,False,False,MEDIUM,MEDIUM,4,5,-1,1,1,True,False,False,BUDAPEST,1,mixed,False,0,medium-speed,7,5,21.8,31.6,58.0,False,2.6,False,False,0.18400000000000105,-0.006000000000000227,-0.09800000000000253,0,False,Kick Sauber,Aston Martin,False,1.3649999999997817,0.7589999999995598,16,opening,fresh,0.06349206349206349,0.9325842696629213,6.0,8.666666666666666,-2.666666666666666,-1.3333333333333333,0.6,0.0,7.5,-0.5171921472304462,1.1628850029753472
VER,BOR,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,7,6,83.853,83.735,0.7589999999995598,-0.117999999999995,277.0,274.0,238.0,237.0,250.0,250.0,300.0,300.0,3.0,1.0,0.0,0.0,False,False,MEDIUM,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,8,7,21.8,31.6,58.0,False,2.6,False,False,0.588000000000001,-0.3810000000000002,-0.3249999999999993,0,False,Red Bull Racing,Kick Sauber,False,0.6180000000003929,0.6780000000003383,16,opening,fresh,0.047619047619047616,0.9090909090909091,4.0,6.0,-2.0,0.2,-1.3333333333333333,8.8,0.0,-0.3027714952865296,-0.5171921472304462
STR,VER,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,8,7,83.808,83.853,0.6780000000003383,0.044999999999987494,272.0,277.0,232.0,238.0,251.0,250.0,306.0,300.0,-5.0,-6.0,1.0,6.0,False,False,MEDIUM,MEDIUM,5,4,1,1,1,False,True,False,BUDAPEST,1,mixed,False,0,medium-speed,6,8,21.8,31.6,58.0,False,2.6,False,False,-0.1180000000000021,0.10700000000000287,0.05600000000000094,1,False,Aston Martin,Red Bull Racing,False,0.7589999999995598,0.6199999999998909,16,opening,fresh,0.0625,0.8780487804878049,8.666666666666666,4.0,4.666666666666666,0.25,0.2,-7.5,8.8,-1.1628850029753472,-0.3027714952865296
LAW,STR,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,9,8,83.974,83.808,0.6199999999998909,-0.16599999999999682,273.0,272.0,235.0,232.0,248.0,251.0,0.0,306.0,1.0,3.0,-3.0,-306.0,False,False,MEDIUM,MEDIUM,4,5,-1,1,1,True,False,False,BUDAPEST,1,mixed,False,0,medium-speed,9,6,21.8,31.6,58.0,False,2.6,False,False,-0.003999999999997783,0.11799999999999855,-0.28000000000000114,1,False,Racing Bulls,Aston Martin,False,0.6780000000003383,0.5489999999999782,16,opening,fresh,0.19148936170212766,0.9298245614035088,6.666666666666667,8.666666666666666,-1.9999999999999991,-0.3333333333333333,0.25,-5.0,-7.5,1.0487807038597623,-1.1628850029753472
BEA,LAW,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,10,9,84.08,83.974,0.5489999999999782,-0.10599999999999454,273.0,273.0,234.0,235.0,253.0,248.0,307.0,0.0,0.0,-1.0,5.0,307.0,False,False,MEDIUM,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,11,9,21.8,31.6,58.0,False,2.6,False,False,-0.3210000000000015,0.10900000000000176,0.10600000000000165,1,False,Haas F1 Team,Racing Bulls,False,0.6199999999998909,0.5700000000001637,16,opening,fresh,0.0975609756097561,0.9833333333333333,6.0,6.666666666666667,-0.666666666666667,1.3333333333333333,-0.3333333333333333,1.3333333333333333,-5.0,-0.7854445727112326,1.0487807038597623
HAD,BEA,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,11,10,84.24,84.08,0.5700000000001637,-0.1599999999999966,272.0,273.0,235.0,234.0,250.0,253.0,304.0,307.0,-1.0,1.0,-3.0,-3.0,False,False,MEDIUM,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,10,11,21.8,31.6,58.0,False,2.6,False,False,0.2029999999999994,-0.28300000000000125,-0.08000000000000185,0,False,Racing Bulls,Haas F1 Team,False,0.5489999999999782,0.6299999999996544,16,opening,fresh,0.1,0.9215686274509803,6.666666666666667,6.0,0.666666666666667,-1.3333333333333333,1.3333333333333333,5.0,1.3333333333333333,-1.0487807038597623,-0.7854445727112326
SAI,HAD,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,12,11,84.147,84.24,0.6299999999996544,0.09299999999998931,271.0,272.0,232.0,235.0,252.0,250.0,304.0,304.0,-1.0,-3.0,2.0,0.0,False,False,SOFT,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,13,10,21.8,31.6,58.0,False,2.6,False,False,-0.0730000000000004,0.06700000000000017,0.0990000000000002,2,True,Williams,Racing Bulls,False,0.5700000000001637,0.5420000000003711,16,opening,fresh,0.07058823529411765,0.9210526315789473,6.333333333333333,6.666666666666667,-0.3333333333333339,0.0,-1.3333333333333333,-1.4,5.0,0.18445666044628695,-1.0487807038597623
ANT,SAI,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,13,12,84.202,84.147,0.5420000000003711,-0.05499999999999261,276.0,271.0,236.0,232.0,251.0,252.0,0.0,304.0,5.0,4.0,-1.0,-304.0,False,False,MEDIUM,SOFT,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,15,13,21.8,31.6,58.0,False,2.6,False,False,-0.003999999999997783,0.015000000000000568,-0.06599999999999895,1,True,Mercedes,Williams,False,0.6299999999996544,0.58199999999988,16,opening,fresh,0.1,0.8656716417910447,5.333333333333333,6.333333333333333,-1.0,-1.0,0.0,-1.6666666666666667,-1.4,1.1405692935219964,0.18445666044628695
HAM,ANT,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,14,13,84.182,84.202,0.58199999999988,0.01999999999999602,260.0,276.0,237.0,236.0,252.0,251.0,306.0,0.0,-16.0,1.0,1.0,306.0,False,False,HARD,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,12,15,21.8,31.6,58.0,False,2.6,False,False,0.2029999999999994,-0.037000000000002586,-0.1460000000000008,0,True,Ferrari,Mercedes,False,0.5420000000003711,0.4670000000000982,16,opening,fresh,0.15384615384615385,0.96875,6.333333333333333,5.333333333333333,1.0,0.4,-1.0,-2.2,-1.6666666666666667,0.4293578647970264,1.1405692935219964
OCO,HAM,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,15,14,84.3,84.182,0.4670000000000982,-0.117999999999995,274.0,260.0,234.0,237.0,251.0,252.0,0.0,306.0,14.0,-3.0,-1.0,-306.0,False,False,MEDIUM,HARD,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,17,12,21.8,31.6,58.0,False,2.6,False,False,-0.021000000000000796,-0.06899999999999906,-0.027999999999998693,-1,True,Haas F1 Team,Ferrari,False,0.58199999999988,0.4339999999997417,16,opening,fresh,0.1038961038961039,0.96,6.0,6.333333333333333,-0.33333333333333304,0.8,0.4,-0.4,-2.2,0.46001593193842893,0.4293578647970264
ALB,OCO,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,16,15,84.263,84.3,0.4339999999997417,0.03699999999999193,268.0,274.0,238.0,234.0,252.0,251.0,0.0,0.0,-6.0,4.0,1.0,0.0,False,False,SOFT,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,19,17,21.8,31.6,58.0,False,2.6,False,False,-0.06899999999999906,0.09100000000000108,0.015000000000000568,1,True,Williams,Haas F1 Team,False,0.4670000000000982,0.2580000000002656,16,opening,fresh,0.05263157894736842,0.9142857142857143,6.333333333333333,6.0,0.33333333333333304,-1.2,0.8,3.0,-0.4,-0.5888834155028292,0.46001593193842893
HUL,ALB,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,17,16,84.397,84.263,0.2580000000002656,-0.13400000000000034,268.0,268.0,236.0,238.0,250.0,252.0,314.0,0.0,0.0,-2.0,-2.0,314.0,False,False,SOFT,SOFT,4,4,0,1,1,True,True,True,BUDAPEST,1,mixed,False,0,medium-speed,18,19,21.8,31.6,58.0,False,2.6,False,False,0.027999999999998693,-0.2240000000000002,0.06199999999999761,2,False,Kick Sauber,Williams,False,0.4339999999997417,0.7459999999996398,16,opening,fresh,0.08695652173913043,0.9375,6.0,6.333333333333333,-0.33333333333333304,-0.2,-1.2,2.2,3.0,0.26468523751951806,-0.5888834155028292
COL,HUL,True,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,18,17,84.507,84.397,0.7459999999996398,-0.10999999999999943,268.0,268.0,237.0,236.0,250.0,250.0,304.0,314.0,0.0,1.0,0.0,-10.0,False,False,MEDIUM,SOFT,4,4,0,1,1,True,True,True,BUDAPEST,1,mixed,False,0,medium-speed,14,18,21.8,31.6,58.0,False,2.6,True,True,-0.28699999999999903,0.41199999999999903,-0.23499999999999943,1,True,Alpine,Kick Sauber,False,0.2580000000002656,0.6950000000001637,16,opening,fresh,0.1951219512195122,0.9058823529411765,4.333333333333333,6.0,-1.666666666666667,1.0,-0.2,-6.666666666666667,2.2,-0.05814473280342251,0.26468523751951806
GAS,COL,True,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,19,18,83.932,84.507,0.6950000000001637,0.5750000000000028,275.0,268.0,231.0,237.0,254.0,250.0,0.0,304.0,7.0,-6.0,4.0,-304.0,False,False,HARD,MEDIUM,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,16,14,21.8,31.6,58.0,False,2.6,True,True,0.2259999999999991,-0.09399999999999764,0.4430000000000014,2,True,Alpine,Alpine,True,0.7459999999996398,0.5039999999999054,16,opening,fresh,0.039473684210526314,0.9166666666666666,4.333333333333333,4.333333333333333,0.0,0.0,1.0,4.6,-6.666666666666667,0.3223585636380051,-0.05814473280342251
TSU,GAS,False,2025,Hungarian Grand Prix,14,2025-08-03,4,70,0.0571,20,19,84.229,83.932,0.5039999999999054,-0.29699999999999704,273.0,275.0,238.0,231.0,249.0,254.0,310.0,0.0,-2.0,7.0,-5.0,310.0,False,False,MEDIUM,HARD,4,4,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,20,16,21.8,31.6,58.0,False,2.6,False,False,-0.41499999999999915,0.16399999999999793,-0.045999999999999375,1,True,Red Bull Racing,Alpine,False,0.6950000000001637,99.0,16,opening,fresh,0.0410958904109589,0.896551724137931,4.0,4.333333333333333,-0.33333333333333304,0.4,0.0,-5.6,4.6,-0.3077629465228654,0.3223585636380051
BOR,ALO,False,2025,Hungarian Grand Prix,14,2025-08-03,5,70,0.0714,6,5,83.798,83.425,0.5380000000000109,-0.37300000000000466,269.0,269.0,237.0,233.0,250.0,246.0,303.0,287.0,0.0,4.0,4.0,16.0,False,False,MEDIUM,MEDIUM,5,6,-1,1,1,True,False,False,BUDAPEST,1,mixed,False,0,medium-speed,7,5,21.8,31.5,58.0,False,2.9,False,False,0.15600000000000236,-0.1509999999999998,-0.3780000000000001,0,False,Kick Sauber,Aston Martin,False,2.3029999999998836,0.8769999999999527,12,opening,fresh,0.06349206349206349,0.9325842696629213,6.0,8.666666666666666,-2.666666666666666,-1.3333333333333333,0.6,0.0,7.5,-0.5171921472304462,1.1628850029753472
VER,BOR,False,2025,Hungarian Grand Prix,14,2025-08-03,5,70,0.0714,7,6,83.813,83.798,0.8769999999999527,-0.015000000000000568,279.0,269.0,237.0,237.0,249.0,250.0,302.0,303.0,10.0,0.0,-1.0,-1.0,False,False,MEDIUM,MEDIUM,5,5,0,1,1,True,True,False,BUDAPEST,1,mixed,False,0,medium-speed,8,7,21.8,31.5,58.0,False,2.9,False,False,0.44299999999999784,-0.12399999999999878,-0.33399999999999963,0,False,Red Bull Racing,Kick Sauber,False,0.5380000000000109,0.6330000000002656,12,opening,fresh,0.047619047619047616,0.9090909090909091,4.0,6.0,-2.0,0.2,-1.3333333333333333,8.8,0.0,-0.3027714952865296,-0.5171921472304462
